color1,color2,color3,class
#c19260,#3a2112,#963924,ramen
#ac9656,#d9d3b7,#343428,ramen
#a9895d,#724e25,#1c180f,ramen
#dfbd84,#51341b,#b1753e,ramen
#887441,#201812,#dab773,ramen
#8d8888,#36271f,#665a4e,ramen
#9fa3a4,#6e644b,#2d2e23,ramen
#765626,#ba8e47,#69130e,ramen
#f0d789,#8e3903,#cd9019,ramen
#977a4a,#d7c59f,#4e3117,ramen
#191708,#735c2f,#999170,ramen
#2e2411,#b7997f,#816144,ramen
#77705c,#c8bea4,#15190d,ramen
#e5e2df,#9d7963,#262022,ramen
#61644d,#a2a192,#0e100a,ramen
#8e813c,#dab475,#2e3012,ramen
#2c2820,#b8b8a4,#746242,ramen
#693d1c,#e4b09e,#b25e41,ramen
#a8ad38,#43500e,#cd5670,ramen
#0d1309,#d6d4bf,#72884c,ramen
#9a6213,#2c1805,#d2cfab,ramen
#17100d,#e7ba65,#94712c,ramen
#a0907d,#cfd0cb,#3a3126,ramen
#857540,#cfc297,#151f0e,ramen
#c5cdc0,#241810,#878067,ramen
#3e2513,#e4ebe3,#b6aa99,ramen
#91744f,#b9a275,#281c1f,ramen
#795d32,#a4a6a0,#a19056,ramen
#e0d8c7,#332719,#91805b,ramen
#8e2c28,#c6ab86,#271c0f,ramen
#26170f,#a26b3f,#e9eadf,ramen
#d1cecd,#622a1f,#a77d5f,ramen
#f6c688,#34190e,#b25614,ramen
#c0a72d,#51580b,#e7d780,ramen
#2e1c0b,#ece0ba,#a67b42,ramen
#100908,#e7d7be,#a83f25,ramen
#ecc99e,#282323,#c17421,ramen
#a0825e,#dfdedc,#29201a,ramen
#cfb69d,#272927,#927140,ramen
#eddeaf,#181713,#c96c21,ramen
#312020,#cfcbec,#90717c,ramen
#050502,#201508,#382b15,ramen
#3e3941,#cdccbf,#ee622d,ramen
#1a1b15,#b2b7aa,#7b6e54,ramen
#8d7844,#2d291a,#bbac8f,ramen
#a8a092,#334424,#817255,ramen
#9c5f12,#d6ac34,#dedbbc,ramen
#37230c,#e1b976,#885114,ramen
#e2c07b,#1f1d15,#7b7041,ramen
#804b30,#18120b,#b9a889,ramen
#653f1e,#c7a98f,#2f140f,ramen
#d6d5c8,#352b1a,#9c8b70,ramen
#f5e2a7,#512f05,#ce9328,ramen
#c3dbb6,#282a12,#817131,ramen
#9e5230,#130e05,#d5be91,ramen
#1e190a,#b0a87d,#7c6e44,ramen
#6d6a4d,#31301f,#a3a186,ramen
#362009,#c28232,#f1deaf,ramen
#bca47a,#150c06,#765d37,ramen
#d6dee0,#4c3821,#a29178,ramen
#8c6e4b,#a6a092,#693719,ramen
#cbc699,#141a0d,#827744,ramen
#8f7a50,#eaeee9,#3b3416,ramen
#dbbd85,#161014,#945b3e,ramen
#b68d62,#552912,#d9e1dc,ramen
#885829,#dfb47c,#201609,ramen
#5c4a35,#a98a5f,#2d1b11,ramen
#68533b,#15100d,#bfa676,ramen
#8b6434,#c0ad88,#251912,ramen
#a19d83,#1b200b,#70633f,ramen
#9c4b0b,#c5791f,#ecab3a,ramen
#211e1a,#d3c8b2,#7d765c,ramen
#94845e,#504222,#dcd5c5,ramen
#3e2d16,#ede5ad,#bf8423,ramen
#2e190e,#bb9749,#ebe9d9,ramen
#b9baa8,#785c27,#11296a,ramen
#0d140e,#a7b89a,#545137,ramen
#945f1f,#cfc882,#2d1e0b,ramen
#999d45,#3f520e,#b8cfb6,ramen
#dbddd0,#754b1b,#b3885b,ramen
#c46c1d,#e6ddd0,#583918,ramen
#d5bda9,#28200f,#aa7e52,ramen
#9e8b54,#602d26,#c5cf9c,ramen
#c4bb95,#251e11,#92825e,ramen
#d5d4cd,#8f7242,#362615,ramen
#e7c16b,#0b0d29,#6e633c,ramen
#cbaf7f,#614327,#e7e2d2,ramen
#8a7e5b,#d9c5ae,#43291d,ramen
#b9ca8b,#383d1a,#767342,ramen
#b96123,#eac288,#5c2e11,ramen
#3a3834,#a29679,#cdc3ba,ramen
#9a6a50,#381a14,#cead8d,ramen
#e2dbc8,#65360f,#c58f43,ramen
#ddbd96,#2a150f,#9e6b3c,ramen
#704a22,#cb9d62,#eae2d5,ramen
#c54829,#d8cb80,#57352a,ramen
#b48a54,#4b3410,#dfc4a2,ramen
#746c90,#132958,#dec7c0,ramen
#292a1c,#ecf2d4,#a49638,ramen
#06090b,#3a351d,#605a3b,ramen
#1d1d1b,#80602c,#c3b080,ramen
#ddd6c5,#ab9651,#161a09,ramen
#1f1e16,#867759,#dac8ca,ramen
#e79426,#150b08,#894716,ramen
#f2cd95,#4d2916,#d09c5c,ramen
#403c14,#e2e5e1,#a0925f,ramen
#e2cd8e,#181812,#8a843d,ramen
#816f57,#cacdcc,#4b2f16,ramen
#281913,#f0c4b0,#a87f68,ramen
#93755d,#453828,#c2b9ad,ramen
#613e23,#c48f54,#dccfc6,ramen
#3b2d23,#d1a97f,#90663a,ramen
#34332f,#cfd4d1,#9f9b8c,ramen
#857132,#b2ad8d,#2f3116,ramen
#846c48,#3f2e1c,#aaa181,ramen
#e3d3a2,#482e07,#af7d27,ramen
#1f1915,#a99265,#d6ddde,ramen
#7e573a,#debe93,#391e13,ramen
#baac76,#27270c,#66552e,ramen
#9e7c4a,#292312,#e1cfb5,ramen
#866b24,#ccc2a4,#2c260e,ramen
#150701,#cba856,#7b390d,ramen
#bda89d,#8c7366,#433124,ramen
#a45413,#e08e3b,#5b2c07,ramen
#9a8d57,#202110,#ddd29a,ramen
#c49e7d,#e7e4e1,#894639,ramen
#d0dee5,#2e3535,#a99b80,ramen
#6f5b50,#0b0a0e,#c4b6a3,ramen
#d1ccc9,#4f2d12,#9f723f,ramen
#424721,#d2c9a9,#94895a,ramen
#3b2915,#dbb48e,#b36f2c,ramen
#0c0d09,#453e34,#a4885f,ramen
#592a16,#dcc7bc,#b57241,ramen
#817584,#313425,#634c45,ramen
#3c291c,#876b52,#c2aa8d,ramen
#6a5d46,#beb39f,#1a140c,ramen
#897c63,#b2c4c9,#333926,ramen
#b4753f,#160d12,#ebcda0,ramen
#17171f,#cec0be,#635968,ramen
#e8d7b8,#1e1c0e,#a9732a,ramen
#806347,#b9bbbd,#453220,ramen
#dfba93,#6b391c,#ba854f,ramen
#295114,#c4bb9d,#80853f,ramen
#40401e,#8e8855,#d1d1ac,ramen
#8d5d19,#3c2606,#c59943,ramen
#a07a50,#dbc9b8,#64341c,ramen
#463525,#d9d9ce,#9c8567,ramen
#262323,#c9c1c1,#8c7a65,ramen
#4d4545,#9a907e,#d4c7bc,ramen
#835d55,#432417,#c6cbd3,ramen
#585015,#e1dbaf,#ad8e39,ramen
#4e341b,#a6a194,#806a49,ramen
#bc9c54,#e8ddc6,#4c3117,ramen
#c49452,#4a2012,#ebcc98,ramen
#ddd8c4,#312513,#af9245,ramen
#7d6548,#3a2c1c,#b1bbae,ramen
#bbbdb7,#181d21,#8f714e,ramen
#cebca5,#55431c,#c5852f,ramen
#b9a451,#e6e0c0,#42422a,ramen
#a06857,#cbb7ad,#532219,ramen
#7e562f,#22160e,#dfb67d,ramen
#170a08,#5d2a16,#8d6344,ramen
#56173e,#b28173,#e6dbd0,ramen
#3d2312,#debca1,#b47a45,ramen
#381e14,#a8d0b5,#94623f,ramen
#9f988a,#372614,#756046,ramen
#371e14,#ceb19a,#946747,ramen
#785738,#382417,#b7ae96,ramen
#9f895e,#31261d,#bbb8b5,ramen
#e6bf91,#382b0b,#a6742c,ramen
#0e0f07,#a7a39e,#6f6753,ramen
#f6c197,#aa4d16,#f1974c,ramen
#37111b,#ebddc0,#a66a41,ramen
#63513f,#8c897c,#362617,ramen
#996821,#110807,#b29284,ramen
#191f22,#a3a191,#686a52,ramen
#ca811c,#4f4e1e,#e5c16d,ramen
#b6b6a0,#2a2516,#988555,ramen
#121009,#976547,#5b4026,ramen
#412818,#e9d4b2,#af8450,ramen
#282e2d,#858073,#c9d1cd,ramen
#3d3728,#cbb899,#bb3020,ramen
#a17944,#d1be9a,#372412,ramen
#e0cb95,#3a291b,#ac731d,ramen
#e4e7d9,#d0a11f,#56351a,ramen
#a16a2e,#21180c,#c0ac99,ramen
#dfa065,#4d3110,#a1632f,ramen
#211d08,#9f782b,#c8d0a6,ramen
#bb9d5a,#5f4822,#110e07,ramen
#8e8751,#2d2d2a,#e2dbad,ramen
#c49545,#1c1714,#f6e4b7,ramen
#8b5634,#af8c69,#602e1b,ramen
#9f936e,#252116,#dbd0b6,ramen
#e6e9f6,#332d36,#7d7184,ramen
#a89d87,#09080e,#6f5736,ramen
#998785,#b3c7e8,#6b5444,ramen
#e5dacb,#0c0404,#b88632,ramen
#7e5e1b,#bbb39c,#352905,ramen
#4a2715,#120a05,#835f46,ramen
#958538,#c6b357,#585d12,ramen
#dddfa5,#15110a,#afa22f,ramen
#35372f,#cacab5,#a8812b,ramen
#20150f,#8b6a4b,#aeaaa5,ramen
#ad5a11,#f7d894,#e2a734,ramen
#dcb684,#a3661f,#433a24,ramen
#120e07,#8a642c,#dfbc7b,ramen
#716142,#1f180e,#a4977d,ramen
#3d3420,#858862,#cfdccb,ramen
#979e70,#4e3c27,#dbede5,ramen
#a67820,#e0c049,#492e0b,ramen
#e7ac50,#1c130a,#fbe494,ramen
#d6b5a9,#52201d,#97554c,ramen
#492a15,#140d09,#7e623c,ramen
#91815c,#443420,#cdbfa6,ramen
#f0c79b,#54311c,#9b6143,ramen
#3a281c,#9c7145,#d6b98f,ramen
#a2a58d,#2c300f,#786e45,ramen
#cebda0,#462c17,#957c57,ramen
#8b3705,#b5a934,#242307,ramen
#2a1c12,#efc98c,#956f42,ramen
#797455,#20201a,#a8bcc5,ramen
#21110e,#e0c0a4,#693f2e,ramen
#caa159,#ecd8bb,#8c5929,ramen
#d8a06b,#37170c,#8e3f1b,ramen
#c8bcba,#5c3e3f,#9f7960,ramen
#e1c697,#442912,#c28a31,ramen
#e6b16b,#562b17,#a56d31,ramen
#b0b3b7,#1e1a19,#7f6951,ramen
#8d6537,#302614,#d4c9bb,ramen
#917754,#282222,#debb91,ramen
#7f5435,#3e1d11,#c2b6b1,ramen
#1c1a18,#e5cc6e,#8b6e21,ramen
#9b3c1e,#24071f,#e39b51,ramen
#622f2a,#b16463,#f1dae2,ramen
#9d6b32,#452010,#eddbaf,ramen
#947b5e,#c1b6a9,#362e27,ramen
#221d0f,#d8c786,#896f2f,ramen
#86755e,#b2c0d1,#2b2f29,ramen
#907043,#d2dad0,#3d2916,ramen
#857056,#4f3b2c,#c1ad89,ramen
#ebe1cf,#45300f,#be9444,ramen
#a37751,#402a20,#e0c6a7,ramen
#e4dac6,#653414,#b2946b,ramen
#ca8141,#ecb177,#6a3011,ramen
#0e1509,#e1d9e1,#6a705e,ramen
#342f25,#d0bb8b,#706852,ramen
#ae503c,#110619,#ebaf6c,ramen
#0d0b0a,#ddddcb,#806a3d,ramen
#251d14,#c7a374,#7b6b36,ramen
#381616,#e2d6b9,#906746,ramen
#dce1ee,#52361f,#8c705a,ramen
#604c27,#dbdcda,#9e977e,ramen
#c49268,#3a2316,#8a5d37,ramen
#7d713c,#9cac88,#2d2921,ramen
#302e26,#c9c6bc,#907b5b,ramen
#837353,#0f1209,#b3b5a5,ramen
#d8cdba,#39311a,#9a855b,ramen
#7e3f43,#a48078,#491923,ramen
#d99b5e,#743c16,#e9e7de,ramen
#813307,#dd660b,#f6c521,ramen
#33321a,#7c6929,#d0c666,ramen
#5a3915,#bcc4ba,#8f7751,ramen
#e4b98a,#32241f,#a86a2b,ramen
#bc7827,#35201b,#e6cc8e,ramen
#c9cabf,#9e9b7e,#474c32,ramen
#5f4542,#d7d6d6,#ccad82,ramen
#74613d,#b8b091,#0c0c05,ramen
#1c1c18,#a5a89f,#746142,ramen
#858883,#262115,#5b594e,ramen
#796255,#2a1f18,#d5cdd2,ramen
#77713f,#c0a17b,#dfd5cd,ramen
#a0a197,#0d0f14,#615840,ramen
#4a283b,#caadd5,#b93f3b,ramen
#e5c496,#0b0505,#90663f,ramen
#432f19,#d4d1bf,#ac8338,ramen
#542a08,#ab987e,#866c1f,ramen
#b19e4b,#1d2e12,#cfd6c5,ramen
#b5b6b2,#1d1a11,#7d7057,ramen
#5f5e3e,#242426,#a0a668,ramen
#555046,#879089,#060907,ramen
#74600e,#b2b252,#131101,ramen
#aa8251,#7c4a1e,#dccbb8,ramen
#650803,#b7772c,#ddcb90,ramen
#606a4c,#1e2415,#ba9e67,ramen
#463a2b,#d3d2d6,#9a8564,ramen
#dcddc3,#0d2209,#948a33,ramen
#ada88b,#7a5b3a,#1c1b14,ramen
#a7996c,#c1c0c4,#544d28,ramen
#dcdacb,#3c3028,#aa9a7e,ramen
#c19b3e,#e2e0cd,#654710,ramen
#d4c3b6,#2b2818,#a3743b,ramen
#382010,#926a3e,#dab689,ramen
#1f1218,#e8b97a,#864d3a,ramen
#472e26,#87735c,#bbb3ab,ramen
#a15b30,#dfb28e,#39170c,ramen
#c9baa5,#1b1618,#717055,ramen
#1b0f29,#aa6e42,#e1c580,ramen
#4b2e23,#7d6250,#9badc3,ramen
#a8651e,#28160e,#dea14b,ramen
#af9a62,#935d0b,#d8d4d7,ramen
#3c372a,#a7ccc5,#7e866c,ramen
#b89a25,#10211d,#c2c9bd,ramen
#32391a,#bec5bd,#b79a50,ramen
#b68e5f,#362a27,#dce0d6,ramen
#a88363,#dcc9af,#6f3d25,ramen
#351e0d,#b57818,#e8c06a,ramen
#907749,#1c1c10,#b4b5a6,ramen
#b67919,#e4d0ba,#5c520c,ramen
#86420f,#e0ae6b,#b97b36,ramen
#15110f,#6b6544,#bea97f,ramen
#de611d,#361a18,#d6b680,ramen
#9f7126,#312310,#e8c26c,ramen
#84765b,#b0b0a2,#191517,ramen
#d2c9c6,#8c7967,#232930,ramen
#e4dbc5,#ca9a4a,#382517,ramen
#c69f4a,#edebe0,#090604,ramen
#dcd7d2,#533636,#b48e7b,ramen
#d7da6e,#2a290b,#98681a,ramen
#221607,#f0bc4a,#ad6012,ramen
#877353,#48250c,#a3a1a6,ramen
#a8865e,#211b1a,#dcccb2,ramen
#98380b,#f9dbb6,#e28d3d,ramen
#ad937d,#cdc8c7,#51504a,ramen
#827764,#302f32,#bbbfba,ramen
#746f65,#352e2b,#bcb7af,ramen
#b6855c,#6d3d26,#eaceb1,ramen
#e4ddca,#2f1912,#876447,ramen
#31251e,#c5c6ba,#866e55,ramen
#29190b,#cda383,#97693d,ramen
#e7dabf,#332314,#b07c3d,ramen
#d6c8b6,#2b1814,#9e5f33,ramen
#ebe7bb,#614824,#b08843,ramen
#a0a245,#0a1109,#e3e0a6,ramen
#2e200e,#cccba8,#94742f,ramen
#9d999e,#1d1b17,#786749,ramen
#837052,#aba7a0,#231d16,ramen
#b0812b,#decea1,#615b11,ramen
#c0a055,#cdcfbf,#423e27,ramen
#e0bb8b,#120902,#a3530c,ramen
#1b1816,#6d5641,#ac9373,ramen
#84623e,#a3a29a,#2b2d25,ramen
#e1b28c,#291e16,#985d35,ramen
#1e1d13,#a99a7f,#645b41,ramen
#0f0b26,#dcbd92,#98715c,ramen
#3d3826,#e3e3ea,#a19697,ramen
#9f823d,#2f2d0e,#e4d5a8,ramen
#979a45,#1b1916,#e3d091,ramen
#d7c1c8,#8f6659,#201919,ramen
#f0efeb,#723c2c,#9f9a89,ramen
#b97b49,#793a14,#eab77e,ramen
#bdb8a4,#95754f,#4b2e1b,ramen
#d0a669,#573a10,#f4dbc0,ramen
#e3b962,#3a330f,#bf9141,ramen
#a29251,#cecbad,#6a4c2d,ramen
#b88d4a,#311d0d,#7f5321,ramen
#905b20,#d9c0ac,#d80102,ramen
#d8801b,#f3d2a7,#68530b,ramen
#c89a68,#531f0b,#966033,ramen
#0b0604,#d5c6b3,#676b51,ramen
#c5c09f,#b3662f,#562218,ramen
#32150b,#da9e77,#8e5234,ramen
#4a2011,#b07945,#dfbb90,ramen
#ae7834,#c7bda6,#402611,ramen
#180c05,#985d15,#deba52,ramen
#b5baa2,#33250e,#70673a,ramen
#3b2a55,#cdc8a2,#9f8775,ramen
#b06c13,#211c10,#e6dc89,ramen
#241208,#cea67a,#956039,ramen
#cfa064,#1e1510,#7f5c3b,ramen
#6e685b,#1b1a21,#ccb798,ramen
#b08736,#d2c5b2,#744310,ramen
#915f23,#1e1208,#d59f51,ramen
#bd8758,#49301d,#eac8a8,ramen
#323331,#e0d992,#788355,ramen
#e4a76c,#240704,#bc2b18,ramen
#a88e5c,#262b24,#cdccc2,ramen
#9f2a1e,#d6a05c,#47230f,ramen
#a48669,#1a1610,#d1c3b5,ramen
#8f490f,#deb537,#221206,ramen
#c38e56,#76401a,#e1cbb0,ramen
#6f6554,#352211,#a69d90,ramen
#75693d,#dccdb3,#232b19,ramen
#977a58,#452310,#dab88e,ramen
#4d4018,#b38a5b,#e2ceb8,ramen
#bc8a61,#89562e,#e5d4ce,ramen
#ba8763,#433117,#ab4330,ramen
#5e4b32,#0a0a05,#b0a387,ramen
#662a09,#f1ca59,#b67123,ramen
#af7435,#472c13,#e6b262,ramen
#62573a,#c29d7d,#201f10,ramen
#ab7f37,#dfe3d2,#4c351a,ramen
#a58448,#c2beb8,#65420c,ramen
#2e2513,#a1906c,#6b542e,ramen
#be8a41,#4a3d22,#d9b797,ramen
#ab5017,#220e09,#ebb66c,ramen
#c27122,#f3c46f,#442106,ramen
#502e1b,#cfcfca,#95744a,ramen
#7d4926,#271114,#c28d6a,ramen
#e9dcc3,#462316,#a67646,ramen
#2d0b1e,#dbd5a4,#ac793b,ramen
#b5815f,#dfc19b,#452514,ramen
#5f510e,#d9d9d4,#aa9337,ramen
#dad0c0,#11141b,#5c6a6c,ramen
#7f480d,#eec698,#c78744,ramen
#756016,#271c02,#ae9261,ramen
#a67c16,#1b1608,#ebd4b3,ramen
#ba956d,#4d3e21,#d2c7b7,ramen
#e8c4ab,#5b2419,#c37e4d,ramen
#d8c4b1,#492d25,#b19172,ramen
#b6a562,#4b3413,#edf0e8,ramen
#241b24,#e0c6a3,#997059,ramen
#b5bab7,#080e0c,#7b7e5e,ramen
#9a704e,#28160d,#b3a69d,ramen
#7e5f3f,#b4a383,#1f1b13,ramen
#b67b54,#4d241b,#e7c6a8,ramen
#57162c,#ba4938,#d7c29f,ramen
#ecd395,#190a2d,#bd6052,ramen
#b29d7b,#100b0a,#673e1f,ramen
#dbb682,#4a301c,#ab6533,ramen
#0d0b0b,#ac874e,#703a10,ramen
#d7ddd8,#b56d3b,#2b2d20,ramen
#112e19,#d6dc92,#a32209,ramen
#211f27,#a8854c,#e2c7a1,ramen
#b76a0d,#42400b,#ecb426,ramen
#826043,#42351e,#bea185,ramen
#906a3f,#251b13,#c7c8bc,ramen
#6a523c,#aa9d8e,#191610,ramen
#171011,#b18347,#e1decc,ramen
#cebfa2,#632f34,#986d5c,ramen
#5f4520,#dbbeaf,#906d45,ramen
#270d21,#c8b48a,#8b5d4d,ramen
#c2a455,#1b100c,#e3ceba,ramen
#ae8844,#dbc4a0,#663416,ramen
#181709,#c9d9ae,#7e7e45,ramen
#8b6943,#dacbb6,#3b2a15,ramen
#3c120a,#914f2f,#d4ab81,ramen
#9b7852,#402a1d,#d9c39d,ramen
#d4bc9d,#1c130d,#8a6037,ramen
#b6b3a7,#43462f,#8d8169,ramen
#4b361d,#d0ccaf,#b29654,ramen
#372713,#ddd3b5,#af813a,ramen
#563f1c,#8b7957,#c7c2b2,ramen
#181a16,#857440,#d3bfa6,ramen
#082312,#c1ccb0,#6d7d4f,ramen
#e0a368,#25130b,#824b24,ramen
#b17330,#382412,#dbc086,ramen
#392813,#d8ccc9,#a2895b,ramen
#a1914f,#3c381d,#abbfb3,ramen
#483f12,#dad9c5,#947e48,ramen
#976e32,#bbc0b8,#271b19,ramen
#431927,#dabd9a,#9a7051,ramen
#ad6e2e,#b99b75,#722d10,ramen
#c4c1b3,#807050,#45341d,ramen
#83704f,#2b251c,#c9a278,ramen
#5d3b1f,#25120b,#a89674,ramen
#282517,#c9bfa8,#948056,ramen
#40520e,#d7c4af,#93863a,ramen
#53492c,#d1deed,#a88c6e,ramen
#35281f,#8f7b5b,#bdc1bc,ramen
#ddc2a5,#593e27,#927f6c,ramen
#f0e9b7,#3c2009,#b38e48,ramen
#8e5a1b,#ba9442,#5e2d0c,ramen
#341d11,#8a5b30,#c9b294,ramen
#a77f4e,#100b07,#d1ab7b,ramen
#98714a,#d6c1b0,#3d2a1c,ramen
#a1928a,#5b4738,#1a1009,ramen
#9f814b,#c4c5ca,#3d3121,ramen
#9f8262,#1f1715,#c9b796,ramen
#cc6812,#f4b842,#421e0a,ramen
#d2c393,#17140e,#9e6d2c,ramen
#976237,#ddbf9e,#331c13,ramen
#b0782d,#553819,#e2c399,ramen
#866f5e,#d5d2d7,#41322b,ramen
#c18150,#361511,#8f4b24,ramen
#202417,#ccba94,#757045,ramen
#f5f8f3,#662c07,#ab7a3a,ramen
#31220a,#d8c53c,#a16f14,ramen
#5f3f23,#c1c4b4,#88724c,ramen
#a1643b,#d4bda6,#471b0d,ramen
#524806,#e9c19b,#b76d17,ramen
#e3b080,#975a35,#431d0f,ramen
#775427,#3d270f,#c1af88,ramen
#3c2c0e,#e5dbce,#bb9643,ramen
#725b36,#afb5ad,#20160d,ramen
#a67c51,#483114,#dac3a7,ramen
#c1b893,#2f1a07,#85602b,ramen
#692616,#ac784f,#1f0703,ramen
#734b35,#d1a47c,#1f1814,ramen
#605737,#a7a6a1,#837d62,ramen
#a6947d,#ca881a,#6e5532,ramen
#c5b68e,#3c231d,#a60806,ramen
#c48d41,#ead8b5,#4f2a17,ramen
#34313c,#d5cab7,#9c8b73,ramen
#91552c,#d0b8a0,#361b10,ramen
#856b45,#c7b8a4,#381d11,ramen
#35120c,#ad7057,#6c381c,ramen
#d1ab7e,#181412,#8c6138,ramen
#3c190a,#c8c1ba,#8a664a,ramen
#c3a683,#65453c,#c9d4d5,ramen
#996e44,#433226,#d3c3b0,ramen
#3b2510,#cfa766,#8f6933,ramen
#0e0d0a,#685430,#a88444,ramen
#141509,#aaaa83,#626240,ramen
#8a7348,#523c16,#d1cec5,ramen
#492a2d,#c3bcd2,#9b7a6e,ramen
#d0ad8b,#1d100d,#6e3f24,ramen
#a56e57,#0d0f2e,#e5af79,ramen
#8e7b59,#c6c8bf,#282913,ramen
#40331b,#84532e,#a09279,ramen
#cebe9e,#0a090a,#898263,ramen
#403e23,#969579,#767251,ramen
#35241d,#e3b895,#a36a4e,ramen
#927457,#e4d2b7,#25170f,ramen
#b29054,#441c13,#dad7d1,ramen
#a2772d,#281d0e,#ddcea3,ramen
#180b04,#ba8c61,#623320,ramen
#977554,#d6c7ab,#2c1c16,ramen
#351706,#9b8338,#c2bc98,ramen
#775c49,#3a2f32,#a5946c,ramen
#7e3112,#e2bb7a,#af7629,ramen
#332814,#e1b785,#b17534,ramen
#b7843f,#dabe94,#72401d,ramen
#cba382,#1d1414,#916642,ramen
#d4bba0,#221816,#837a58,ramen
#7c3e18,#fbe7bf,#df8c2c,ramen
#93687b,#6c2835,#9fb8d7,ramen
#c2aa8f,#3c271b,#ac855a,ramen
#8f99a0,#1c1b11,#79644f,ramen
#3d3838,#dde2e6,#9e9187,ramen
#ba9f91,#b1774d,#663823,ramen
#754418,#110d05,#ba7d34,ramen
#9a8068,#dddedb,#29231f,ramen
#d0cfc6,#7b642e,#a99c79,ramen
#cd9257,#69442a,#eec18b,ramen
#8d6c38,#e1d9bb,#342c17,ramen
#30170c,#dec8b1,#8b6030,ramen
#c9c3ba,#6f5442,#a1927a,ramen
#261a11,#a7a89f,#776146,ramen
#a89c83,#704817,#ced1cf,ramen
#402b1b,#f8ecca,#a97e57,ramen
#c27b29,#653a1a,#d7b889,ramen
#b7685f,#ebbe97,#5f4e58,ramen
#a8643c,#d4bcab,#321c16,ramen
#352117,#997441,#cfbb99,ramen
#8e764c,#262014,#cdb792,ramen
#efefe8,#472617,#c78c3f,ramen
#291f1c,#bfb1a1,#996639,ramen
#6f3c23,#070704,#412312,ramen
#4f260f,#eccca8,#b87b40,ramen
#7e592e,#573922,#291c19,ramen
#d2ac87,#27180f,#7f6943,ramen
#cac0b7,#4a200d,#a4794a,ramen
#dec0af,#3a2812,#98795c,ramen
#916e35,#402e12,#dcdfdc,ramen
#857146,#d6c2a2,#2d2a1b,ramen
#f7e8cd,#d39f46,#642b12,ramen
#bfb6aa,#947340,#3b441c,ramen
#9b926c,#56493a,#d0c7b5,ramen
#211e18,#b4bdc6,#7c6346,ramen
#3e3434,#d7c3a4,#a07c66,ramen
#d1c4ad,#8d6f3e,#281d10,ramen
#8d9190,#5e503f,#c2e3ea,ramen
#6e5a23,#1a160b,#b79a49,ramen
#997b69,#332626,#c8ada0,ramen
#e0ba85,#620c1d,#b35c3c,ramen
#7d6225,#cda66c,#231d14,ramen
#e8d2b6,#b0894d,#523814,ramen
#81826b,#4b4d2c,#9eada6,ramen
#b68657,#2f2414,#e5c193,ramen
#3d3a21,#786b4e,#ab937b,ramen
#826334,#302617,#b89662,ramen
#d8caaa,#563621,#a98a56,ramen
#211606,#e8ce68,#8b6727,ramen
#583520,#b09074,#d9d8d9,ramen
#e38729,#897669,#7e350c,ramen
#72715d,#5c4827,#959a8f,ramen
#cac291,#876512,#391d02,ramen
#9e5141,#3a1a11,#d1bda6,ramen
#72532d,#1a180a,#a57e52,ramen
#261f11,#e2d19c,#846a42,ramen
#ccc576,#524d09,#9f9439,ramen
#b7a588,#2b1f13,#967744,ramen
#6c4909,#e5dcb8,#b1964e,ramen
#eef2ef,#4e3519,#9a9c72,ramen
#c2c0b2,#21201e,#967436,ramen
#1b1c14,#a5752f,#ead386,ramen
#201c0b,#8d7030,#dac78e,ramen
#a18c71,#222811,#705a36,ramen
#45422d,#c4d2cb,#998964,ramen
#876d4c,#58361a,#999e9e,ramen
#74593b,#231e0d,#d5bba5,ramen
#696a59,#222d33,#90a8a8,ramen
#080802,#935323,#442d14,ramen
#232821,#a38b6d,#c3cdd3,ramen
#38250b,#c4c5b6,#816e40,ramen
#af6222,#bda27a,#374029,ramen
#b4aca3,#391314,#8e4c28,ramen
#333d14,#b69f40,#d9e1d9,ramen
#a99570,#322725,#dcdacf,ramen
#845c31,#28221b,#aa9981,ramen
#8f733c,#b7aa9d,#432d07,ramen
#ecdbb1,#382730,#a37250,ramen
#ad8139,#e2ddc2,#40280a,ramen
#3a3c35,#b5b7b6,#c3851e,ramen
#7e694b,#e1dfd3,#2e281d,ramen
#cebcb2,#a4793a,#382a1d,ramen
#8f6840,#221b14,#d0b38b,ramen
#966942,#2d1f11,#cfae89,ramen
#957a61,#2e3743,#bdbfbe,ramen
#a2762f,#353125,#dce0b3,ramen
#322622,#e6dace,#866c59,ramen
#6c6149,#1a1612,#bdaa92,ramen
#b9b5bc,#898175,#383b2e,ramen
#51290a,#d6ad76,#93632b,ramen
#522616,#de9f80,#935331,ramen
#796d53,#1f1d14,#c9c8bd,ramen
#d6be86,#1a1407,#ae7a25,ramen
#494b23,#ebe0ce,#b29a69,ramen
#544d23,#d1b8bd,#9f8969,ramen
#ac8348,#2c2015,#ddc1a2,ramen
#c5c1bb,#150f0b,#8e6e43,ramen
#8f7256,#402d18,#eeede6,ramen
#8b5e28,#a49a81,#614008,ramen
#3c2c21,#ebebea,#7f766f,ramen
#f7f6f1,#d1ac62,#975114,ramen
#0a0904,#472915,#875534,ramen
#2a2d14,#d9d1cf,#9e7d56,ramen
#674c21,#b6986a,#93703b,ramen
#906b4c,#271408,#d6c8b9,ramen
#1d1e1b,#acb9c3,#8f7557,ramen
#58452f,#8a7865,#c5c6ba,ramen
#7a361b,#d2bfae,#a57d61,ramen
#232722,#7e6949,#c5a574,ramen
#7b5c21,#20140a,#c7ab50,ramen
