color1,color2,color3,color4,color5,class
7830658,4937829,14735044,2042944,10986912,spaghetti_bolognese
1797784,9028814,14678001,865885,6925492,spaghetti_bolognese
9478833,1449257,15196366,6848911,2048882,spaghetti_bolognese
14081246,1331602,10595250,792884,2853582,spaghetti_bolognese
14738414,2241681,7912168,1055281,3892146,spaghetti_bolognese
11125198,1737396,6662346,348050,340536,spaghetti_bolognese
2965683,11721465,5475814,2107804,3892173,spaghetti_bolognese
9482958,2314391,13951984,4422843,1057634,spaghetti_bolognese
1398141,7453130,597813,5080211,8637400,spaghetti_bolognese
4619408,12695721,1857660,8886938,534867,spaghetti_bolognese
5593715,7177392,2305892,10991834,1449007,spaghetti_bolognese
533096,3636157,7054550,12442352,1790104,spaghetti_bolognese
7053476,1906975,5534572,10213062,3159369,spaghetti_bolognese
1257058,10992580,15001571,5802421,3036560,spaghetti_bolognese
11056567,1257043,3235720,7111051,8757416,spaghetti_bolognese
2837647,16120828,5868758,9618926,4418486,spaghetti_bolognese
14476256,743051,8818314,1804740,11713209,spaghetti_bolognese
5356271,268399,10282747,1937885,1002924,spaghetti_bolognese
14932427,2707605,10786695,1452366,5673688,spaghetti_bolognese
8025971,1190268,14673899,3299242,9157593,spaghetti_bolognese
13147530,3954335,2690035,1644110,16443326,spaghetti_bolognese
15724780,1064829,11391452,5940167,1929646,spaghetti_bolognese
15464441,665967,4816318,9752037,1591707,spaghetti_bolognese
2308506,6073830,14280942,3830471,1511500,spaghetti_bolognese
8817580,15722664,5595017,16186606,2044776,spaghetti_bolognese
8958173,1519761,2641584,1,4817102,spaghetti_bolognese
5145028,15069171,4277666,3806316,9286613,spaghetti_bolognese
1652376,11723249,2456019,1385311,7707574,spaghetti_bolognese
5067855,8094596,1390169,10002080,4156555,spaghetti_bolognese
6717133,14672103,1577095,11581914,3491252,spaghetti_bolognese
925741,9020092,4419496,1849974,14804712,spaghetti_bolognese
4670841,3550617,2757969,9349850,6514088,spaghetti_bolognese
606822,7655145,1818846,1540002,12578547,spaghetti_bolognese
1723811,14870252,8105434,1713507,3638477,spaghetti_bolognese
9020868,3297915,5798561,12505822,1058383,spaghetti_bolognese
6647923,11184564,2636099,15328228,2838410,spaghetti_bolognese
13749193,2902634,9018546,1384490,4877719,spaghetti_bolognese
469334,15989244,5018822,1926550,9488876,spaghetti_bolognese
1128030,3767973,335161,2317448,7776448,spaghetti_bolognese
11647681,2508141,1186351,4614543,9149614,spaghetti_bolognese
1451350,12835820,2712498,5149903,1389458,spaghetti_bolognese
2504564,12167320,15848891,986919,8027522,spaghetti_bolognese
660291,8098470,4941956,10334402,1914476,spaghetti_bolognese
14875117,809611,3447220,8374216,270397,spaghetti_bolognese
862300,3178424,12705781,1791375,7710152,spaghetti_bolognese
665447,2054313,4476266,594741,12362404,spaghetti_bolognese
9938862,2576247,5930646,596280,12042177,spaghetti_bolognese
3373739,1392769,7774384,860226,12764856,spaghetti_bolognese
13753311,2638960,9742776,858163,6060950,spaghetti_bolognese
6729186,1523088,2453439,11132411,730991,spaghetti_bolognese
2436188,5004175,856120,1711944,3358323,spaghetti_bolognese
671884,13296362,266034,2134985,9155000,spaghetti_bolognese
7107190,14213851,9875125,2780064,1452620,spaghetti_bolognese
1983371,8760021,793177,3829428,15661051,spaghetti_bolognese
2377881,10926288,727650,5471423,15199469,spaghetti_bolognese
1461144,3836880,533360,6202851,2519223,spaghetti_bolognese
8699373,797295,4492745,595001,1135267,spaghetti_bolognese
856649,5078456,1721480,678348,9881074,spaghetti_bolognese
14609389,4941950,2058174,9088969,598357,spaghetti_bolognese
9820090,803691,7382970,203328,3042713,spaghetti_bolognese
15131869,928351,6529727,3764630,11515315,spaghetti_bolognese
8885136,603994,517,3305614,12763313,spaghetti_bolognese
15005428,2053010,7048867,929366,10469325,spaghetti_bolognese
15067607,1450547,2048913,10003358,5332055,spaghetti_bolognese
1722442,9083294,333371,5009791,134932,spaghetti_bolognese
3085107,11461356,4542098,7380681,590083,spaghetti_bolognese
1387073,7503483,723209,10856352,4675162,spaghetti_bolognese
3295071,12696235,1254205,7835800,5205892,spaghetti_bolognese
2078662,796727,8767165,2193285,13497069,spaghetti_bolognese
6185580,12962257,1257546,2448516,7899032,spaghetti_bolognese
16187129,3499673,10676462,1655145,6598088,spaghetti_bolognese
3630216,10663858,1585252,6526374,14935753,spaghetti_bolognese
13424612,1985669,4882099,10596282,1195582,spaghetti_bolognese
10999787,2898498,7643333,396817,4745362,spaghetti_bolognese
2299411,14607338,1582460,9615314,5336987,spaghetti_bolognese
2712713,10923443,267831,799593,5606308,spaghetti_bolognese
5599932,4084110,7707357,2368829,14671587,spaghetti_bolognese
1323902,9415347,5004131,924732,6653085,spaghetti_bolognese
676212,13493464,5342608,1211550,2172963,spaghetti_bolognese
3369112,11387855,1389154,14148328,7052216,spaghetti_bolognese
920589,11446191,5792637,2763834,15525862,spaghetti_bolognese
13623788,595034,9089486,2376595,5930154,spaghetti_bolognese
2699936,14148091,788499,3960291,9807345,spaghetti_bolognese
9744326,3363967,15197143,5931692,1715793,spaghetti_bolognese
934272,5743063,2716338,268349,9883120,spaghetti_bolognese
2043019,9354738,987226,5406935,3494833,spaghetti_bolognese
9740194,2509668,466219,5600132,14012871,spaghetti_bolognese
13882857,3754027,3359095,1514784,7898547,spaghetti_bolognese
858164,10201787,6781071,14279659,4215143,spaghetti_bolognese
5271474,7976921,1255550,12573931,2900889,spaghetti_bolognese
13285571,1648715,16052976,3757699,7112112,spaghetti_bolognese
10532303,989761,13951726,4549526,2175098,spaghetti_bolognese
5283002,405103,396825,8698314,2127011,spaghetti_bolognese
14343899,1588854,3635117,527899,9017759,spaghetti_bolognese
5875678,2895039,10669288,3102096,1385553,spaghetti_bolognese
664936,11712703,7509683,2182031,14407899,spaghetti_bolognese
7636098,13884119,11648443,5398879,9544097,spaghetti_bolognese
14738146,1982584,10006713,6325911,992316,spaghetti_bolognese
12966379,4222392,8693205,2175328,986911,spaghetti_bolognese
10199713,1385254,6848646,13623525,1659769,spaghetti_bolognese
2384501,13881762,798522,5413030,10332295,spaghetti_bolognese
10789543,2508658,15720146,6059922,529717,spaghetti_bolognese
529465,4151409,1517908,3032925,132877,spaghetti_bolognese
13490658,3623588,10597067,1580654,6389959,spaghetti_bolognese
2832477,6450307,9543865,13621733,856616,spaghetti_bolognese
10923443,1983857,14276561,3895973,861244,spaghetti_bolognese
12437199,1255751,2648731,6793677,8293527,spaghetti_bolognese
2335703,534109,14676977,5754857,1269932,spaghetti_bolognese
11326967,1316660,4877494,2703490,8166875,spaghetti_bolognese
2185337,14210240,598599,10332574,5407634,spaghetti_bolognese
7840984,2968728,13623275,1320560,4880574,spaghetti_bolognese
7705793,15063519,1317959,11961734,5459048,spaghetti_bolognese
8691364,1395578,5538199,1586763,2780312,spaghetti_bolognese
1675215,15070200,535655,5421799,1067679,spaghetti_bolognese
1055838,5411260,1984383,2257577,462869,spaghetti_bolognese
2506870,12964043,659488,2909113,9216167,spaghetti_bolognese
8635883,2052515,14545148,4620996,929663,spaghetti_bolognese
5798799,12641007,1009351,9157583,863321,spaghetti_bolognese
5799865,13885938,1058651,2575257,10268882,spaghetti_bolognese
13683663,1523561,5405073,10461091,592399,spaghetti_bolognese
5999802,14478065,596278,2444935,9747672,spaghetti_bolognese
4760309,1054246,2187989,333940,1064112,spaghetti_bolognese
7180976,1786213,793642,3305623,10071753,spaghetti_bolognese
11386317,1055807,5342886,8299446,3297401,spaghetti_bolognese
1324149,5345737,2910122,11716568,5459276,spaghetti_bolognese
3303073,14346486,1390452,10993879,6001606,spaghetti_bolognese
398914,15134446,4290214,10662075,1523832,spaghetti_bolognese
3229834,9351383,13819364,6390453,1516635,spaghetti_bolognese
1461649,11058863,16382187,5997974,534364,spaghetti_bolognese
1054044,5209038,1846921,9486323,3232174,spaghetti_bolognese
5738679,1322343,11122360,1184298,2774414,spaghetti_bolognese
7637404,663095,11055804,937600,15066598,spaghetti_bolognese
13686744,4355239,8035514,1719157,10862031,spaghetti_bolognese
5332584,12570589,8430266,2566451,3767211,spaghetti_bolognese
10206438,669369,3506652,13952759,534329,spaghetti_bolognese
1449543,13163500,5075110,10139344,2242944,spaghetti_bolognese
7578575,934554,1735629,1322309,12308444,spaghetti_bolognese
14147555,6193863,9154009,1649000,3692199,spaghetti_bolognese
1063554,8497614,2784202,12705785,855827,spaghetti_bolognese
1715067,7708632,3876552,11718894,4483514,spaghetti_bolognese
11329258,1121129,7378877,4020873,1118759,spaghetti_bolognese
4037615,2574525,13957629,7653114,660098,spaghetti_bolognese
13032176,1519488,724242,4355502,7712997,spaghetti_bolognese
1055325,525592,12707576,5079767,1916582,spaghetti_bolognese
7046562,2183293,8626355,14349304,596037,spaghetti_bolognese
9488360,1647757,3125738,2831933,3044278,spaghetti_bolognese
9678791,1850743,4223921,1055019,13097965,spaghetti_bolognese
15985380,1058382,7181238,3168134,13617605,spaghetti_bolognese
10790056,2112351,14999776,530226,6253433,spaghetti_bolognese
1727459,1847892,1393327,3778540,5787724,spaghetti_bolognese
3835617,532575,1193370,6794226,2251969,spaghetti_bolognese
1537456,399958,808092,604027,265276,spaghetti_bolognese
9815004,1065648,15198183,6466259,3176387,spaghetti_bolognese
11052455,3687527,13162977,9142652,790857,spaghetti_bolognese
6060693,12174525,1651052,3165063,9282985,spaghetti_bolognese
8700634,928866,5808834,2911903,12966113,spaghetti_bolognese
10855833,1646626,15725548,3425103,6122353,spaghetti_bolognese
11716055,2313631,6730456,994933,4226234,spaghetti_bolognese
2713257,197380,12436913,732539,7373951,spaghetti_bolognese
2377905,15462643,1252134,6783919,1123954,spaghetti_bolognese
14409183,2840462,1844538,7249347,8677456,spaghetti_bolognese
13417902,3883845,4812932,10261378,6592427,spaghetti_bolognese
11709364,3690642,9616597,2036060,6260913,spaghetti_bolognese
395283,3565727,12566717,6328760,1194875,spaghetti_bolognese
998798,6274784,13097433,2850747,990009,spaghetti_bolognese
1062551,4693992,2123980,333150,6669304,spaghetti_bolognese
5142471,12116985,2962027,3756189,7710945,spaghetti_bolognese
1188944,14798294,5275562,2046624,9545927,spaghetti_bolognese
13556967,2183314,5542855,3305907,8895961,spaghetti_bolognese
1654646,11786998,2782124,921635,7381701,spaghetti_bolognese
1315372,3034255,6844585,15263485,662880,spaghetti_bolognese
1452609,6725069,5796750,2246527,9940945,spaghetti_bolognese
12899553,1981057,1055537,8299457,4617122,spaghetti_bolognese
9486037,1849748,15133156,5931184,1186143,spaghetti_bolognese
4745355,2500399,12435651,667268,9212570,spaghetti_bolognese
2986204,13891067,927105,2119861,6340338,spaghetti_bolognese
1714735,13752020,7387097,1716609,4026022,spaghetti_bolognese
9545144,526343,4740733,2500432,13094880,spaghetti_bolognese
15593713,4024209,8034225,11779525,2112358,spaghetti_bolognese
4090546,13489368,595579,9680079,1587612,spaghetti_bolognese
1852821,14804198,7839951,862556,4355254,spaghetti_bolognese
794175,14080986,5662843,2178149,9869723,spaghetti_bolognese
12178404,1191298,855319,3239872,10139858,spaghetti_bolognese
7372963,1387079,8948077,3822712,12432795,spaghetti_bolognese
793696,10269121,3298697,14934740,5869493,spaghetti_bolognese
2383009,13491174,1058646,10268094,4754896,spaghetti_bolognese
2180210,11381411,2038820,6914452,13883610,spaghetti_bolognese
9486549,1789306,13753063,797242,4889271,spaghetti_bolognese
2829744,14279142,9619665,2432898,5476534,spaghetti_bolognese
1914197,12298417,4673672,15321539,8159648,spaghetti_bolognese
5206431,1122379,9479867,2770037,14935260,spaghetti_bolognese
1646907,10135476,14410467,2703737,6192030,spaghetti_bolognese
1381652,13028535,9940126,3294815,7111809,spaghetti_bolognese
16044987,3690876,1384764,13806741,7243427,spaghetti_bolognese
2049649,8564676,4946328,15131093,727868,spaghetti_bolognese
9873847,1717869,5140887,13028301,1053228,spaghetti_bolognese
15986926,4222155,13685977,10465226,1979027,spaghetti_bolognese
1983073,15462889,7968683,4417669,1514401,spaghetti_bolognese
12108754,2312833,1123910,3242166,8953265,spaghetti_bolognese
2958885,13683134,10202796,5001818,7699325,spaghetti_bolognese
4428487,12376809,1654926,7329525,463435,spaghetti_bolognese
665701,6204882,3114424,1594770,397876,spaghetti_bolognese
5010856,1650017,8690875,921642,2969993,spaghetti_bolognese
7315392,2762051,3167900,12901341,1914242,spaghetti_bolognese
269185,8835314,3444961,737213,14809085,spaghetti_bolognese
9685743,131849,2321588,4434658,536195,spaghetti_bolognese
11052959,1974048,5527637,7637389,13352109,spaghetti_bolognese
3880320,14214116,2957621,9023683,5596339,spaghetti_bolognese
11984887,1466278,600932,6866157,3380174,spaghetti_bolognese
9401978,14406356,1911109,11970474,4289709,spaghetti_bolognese
1914737,15001818,332326,8560813,10541024,spaghetti_bolognese
11461884,662885,5549308,1936634,733639,spaghetti_bolognese
3837877,14085625,2119809,9026001,862796,spaghetti_bolognese
8167863,1251886,13099491,5798805,2440811,spaghetti_bolognese
12963282,2775692,6729926,929118,9886956,spaghetti_bolognese
4950963,15065557,1333931,1391476,9616329,spaghetti_bolognese
3177919,199959,8500179,1790100,929369,spaghetti_bolognese
1644837,8164250,2304593,11059394,4478068,spaghetti_bolognese
6854331,16315879,3628687,1846872,11778751,spaghetti_bolognese
5409448,206159,9748950,1210818,344466,spaghetti_bolognese
13227485,4290219,8566224,15658218,1915265,spaghetti_bolognese
11851749,2230566,3553901,7776462,4678063,spaghetti_bolognese
15653837,5740468,12763838,7978195,3433610,spaghetti_bolognese
12042698,1059671,9214629,5076371,2379386,spaghetti_bolognese
1859474,13884885,3518677,1058635,10399148,spaghetti_bolognese
12831180,3492462,6255758,1187391,10001826,spaghetti_bolognese
6716827,658719,14146524,2308978,10726582,spaghetti_bolognese
2001607,401734,3986412,9499640,543134,spaghetti_bolognese
9289922,928575,14217965,2778243,3973323,spaghetti_bolognese
1720970,14542571,8037831,924219,4290473,spaghetti_bolognese
1383505,6065851,13557481,3428997,9944539,spaghetti_bolognese
8700635,1133732,4036559,200546,14081761,spaghetti_bolognese
6920889,13883358,9023945,1849977,4158627,spaghetti_bolognese
11847897,1785487,15330798,2566456,6202831,spaghetti_bolognese
13880520,856862,5667726,10921638,2967391,spaghetti_bolognese
2837915,13557743,3896009,1783664,8435944,spaghetti_bolognese
16378613,3416915,4611247,12165843,8937084,spaghetti_bolognese
15988209,4022143,1187651,7316153,11391443,spaghetti_bolognese
1273792,7064049,671132,2136032,335979,spaghetti_bolognese
14148848,3894449,10927567,6788299,2182526,spaghetti_bolognese
1187897,15921645,6002883,10867934,997278,spaghetti_bolognese
10463409,2906244,8161172,1121588,13226197,spaghetti_bolognese
14541028,3888252,6914464,10861254,1847378,spaghetti_bolognese
1057615,6136277,3634352,12377074,2181764,spaghetti_bolognese
12110035,4744583,9611191,2439525,6916775,spaghetti_bolognese
5541286,203594,8633290,13882833,1526905,spaghetti_bolognese
3505081,7972290,1192354,12175569,596304,spaghetti_bolognese
2440266,12566963,593946,7898754,3563900,spaghetti_bolognese
858953,5744062,15459030,9340549,3033975,spaghetti_bolognese
8754590,15328218,3098969,12566460,5401991,spaghetti_bolognese
12504024,990038,2311050,4880309,15464441,spaghetti_bolognese
736672,13486799,3178953,332619,9675443,spaghetti_bolognese
925294,15463410,8898530,1917343,5541826,spaghetti_bolognese
1263769,5745110,2846389,10280181,470141,spaghetti_bolognese
3827107,14671065,7313603,11388888,1519213,spaghetti_bolognese
7963793,530259,1786249,11776692,3964106,spaghetti_bolognese
14212579,1785971,7120858,2648510,726040,spaghetti_bolognese
15201776,2511488,9619405,992855,5412528,spaghetti_bolognese
6542561,861087,197931,13759719,1085157,spaghetti_bolognese
2374241,7971767,12436418,4158623,6315892,spaghetti_bolognese
923698,14349562,9349057,5593177,3039135,spaghetti_bolognese
11452099,5145754,993615,7316920,2838645,spaghetti_bolognese
7112861,15198682,926030,11910844,2510477,spaghetti_bolognese
11452119,2970243,5731478,7706819,1386314,spaghetti_bolognese
11983347,1790095,5552871,994144,2788545,spaghetti_bolognese
3313593,1068413,13166551,4703972,335938,spaghetti_bolognese
3949189,8099499,11126217,5730719,2497881,spaghetti_bolognese
8956868,2513814,1126753,12438225,5342129,spaghetti_bolognese
8749702,9490411,2840534,2369333,15332855,spaghetti_bolognese
8373966,992556,14867921,9933186,2841728,spaghetti_bolognese
2304300,8101284,6249807,14077890,3497852,spaghetti_bolognese
9344406,2106457,4173025,2382499,11721443,spaghetti_bolognese
4490678,1725596,395540,928874,7776464,spaghetti_bolognese
2775699,11449534,1128560,5932206,15328998,spaghetti_bolognese
15000804,7762078,11117498,1317465,3947659,spaghetti_bolognese
9216191,1322869,13096422,2839970,5471685,spaghetti_bolognese
12634577,2769534,6325668,9874621,1253199,spaghetti_bolognese
1973318,6451626,13882594,3620734,10068167,spaghetti_bolognese
15131107,4419509,2376330,6920660,11182506,spaghetti_bolognese
4940669,13358813,725807,2440286,9018027,spaghetti_bolognese
16177343,2308964,9411487,14532008,5141624,spaghetti_bolognese
6462405,927303,15462641,2644379,13486277,spaghetti_bolognese
7839439,529999,3894191,12507374,1587589,spaghetti_bolognese
11712700,858681,8621464,14936558,3492980,spaghetti_bolognese
